Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  08/1960;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;8.8;8.8
  09/1960;  0.0;  4.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;4.0;4.0
  10/1960; 19.0; 18.0;  0.0;  0.0;  0.0;  0.0;  0.0; 15.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.6; 10.0;  0.0;  1.0; 19.0;  0.0;  0.0;  0.0;  0.0;  0.0; 12.0;  1.6;  0.0;0.0;0.0;7.1;19.0;107.1
  11/1960;  0.0;  0.0;  0.0;  0.0; 17.5;  0.0;  0.0; 15.4;  0.0;  6.4;  5.3; 19.5;  0.0;  5.4; 74.0;  3.8;  1.0;  0.0;  0.0; 19.0; 48.0;  0.0;  0.0; 32.0;  0.0; 71.5; 36.4; 22.4;0.0;27.0;---;74.0;404.6
  12/1960;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  2.0;  0.0;  0.0;  0.0;  0.0;  9.3;  0.0;  0.0; 47.3;  0.0; 22.5; 30.5; 24.0; 38.0; 16.7; 18.0;  0.0;  0.0;  8.0;  0.0; 19.6;25.0;6.0;27.0;47.3;293.9
  01/1961;  8.0; 13.5; 18.0;  8.8;  7.2; 10.0; 11.0;  6.4; 22.6;  9.3;  0.0;  2.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  9.0;  4.3;  6.4;  0.0;  0.0; 29.4;  0.0;  0.0;12.0;22.0;0.7;29.4;201.1
  02/1961; 16.5; 21.5; 19.4; 16.5;  2.3;  0.0;  0.0;  2.5;  0.0; 46.2;  0.0;  0.0; 11.0; 54.8;  0.0;  0.0;  8.3;  3.6; 14.5;  9.3;  9.7;  6.3; 19.5; 16.6; 24.5;  0.0;  0.0;  7.0;---;---;---;54.8;310.0
  03/1961;  2.4;  0.0; 12.5;  0.0;  0.0;176.5; 49.0;  0.2;  8.0;  1.2;  0.0;  2.0;  2.5;  0.0;  0.0;  7.5;  0.0; 29.2; 10.0; 19.7; 17.0;  7.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;176.5;345.4
  04/1961;  0.0;  0.0;  0.0;  5.0;  1.5; 53.5;  3.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.3;  0.0;  0.0;  0.0;  0.0; 12.0; 14.0;  0.0;0.0;0.0;---;53.5;97.0
  05/1961;  0.0;  0.0;  0.0;  0.0; 58.0;  0.0;  0.0;  0.0;  2.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;58.0;60.8
  06/1961;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;0.0;0.0
  07/1961;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  08/1961;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  1.5;  3.0;  0.0;0.0;0.0;0.0;3.0;4.5
  09/1961;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;0.0;0.0
  10/1961;  0.0;  0.0; 10.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 11.2;  2.7;  0.0; 14.2;  6.2; 15.2;  0.0;  5.3;  3.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 11.3; 27.5;8.5;3.5;0.0;27.5;119.1
  11/1961;  0.0;  0.0;  4.0;  0.0;  0.0;  0.0; 19.0;  0.0;  0.0;  0.0;  0.0; 13.0;  6.5;  0.0; 10.9;  0.0;  3.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 21.0; 20.5;  0.0;  0.0;  0.0;0.7;0.0;---;21.0;99.4
  12/1961;  0.0; 13.6;  0.0; 25.0;  0.0;  0.0;  6.5; 13.7;  0.0;  0.0;  0.0;  0.0; 73.0;  0.0;  0.0;  0.0;  0.7; 36.3;  0.0;  4.5;  0.0;  9.5;  0.0;  0.0;  0.0;  4.0; 16.5;  0.0;4.3;4.0;0.0;73.0;211.6
  01/1962;  0.0;  0.0;  0.0;  8.0;  0.0;  0.0;  0.0; 44.5; 14.0; 24.0; 11.6;  0.0;  0.0;  0.0;  0.0;  0.0; 20.0;  5.8;  0.0; 26.4; 13.2; 43.5; 20.0;  0.0;  0.0; 24.3;  0.0;  0.0;0.0;0.0;0.0;44.5;255.3
  02/1962;  0.0;  0.0;  0.0; 19.0; 28.2; 26.3;  5.0;  0.0; 12.0;  0.0; 22.0; 29.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 13.7;  0.0;  0.0;  3.8; 15.5;  0.0;  0.0;  0.0;  0.0;---;---;---;29.5;175.0
  03/1962;  0.0; 13.4; 13.0;  0.0;  4.0;  0.0;  0.0;  0.0; 61.0;  0.0; 13.2; 30.3; 11.0;  9.0; 42.3;  4.4;  2.9;  3.0;  6.7;  0.0;  6.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;61.0;220.7
  04/1962;  8.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;5.5;---;8.0;13.5
  05/1962;  0.0;  3.5;  3.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;3.7;7.2
  06/1962;  0.0;  0.0;  8.0;  6.1;  0.0;  0.0; 18.5;  0.0; 13.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;18.5;45.6
  07/1962;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.2;0.2
  08/1962;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  1.1;  0.0;  0.0;  1.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.8;  2.8;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;4.8;10.0
  09/1962;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 12.2;  0.0;  0.0;  4.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 31.0;  0.0;  0.0;  0.0;  0.0;  0.0;3.5;27.5;---;31.0;79.0
  10/1962;  0.0; 13.0; 32.5; 19.8;  0.8;  0.0;  0.0;  2.5;  0.0; 10.2; 35.0;  0.0;  0.0;  0.0;  0.0;  0.0;  7.3; 48.6;  0.0;  0.0;  0.0;  0.0;  0.0; 19.8;  4.4;  0.0;  0.0;  0.0;30.0;22.7;0.0;48.6;246.6
  11/1962;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.4;  8.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 36.0; 10.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;36.0;58.8
  12/1962; 13.0; 16.0; 15.9; 12.0; 32.2; 14.3;  0.0;  0.0;  7.2;  0.0; 26.7;  0.0; 34.4;  0.0;  8.5; 37.8; 28.6;  0.0; 15.5; 29.4;  1.2;  0.0;  0.0;  0.0;  0.0;  8.6; 43.5; 24.1;5.8;42.0;54.6;54.6;471.3
  01/1963; 21.0; 25.0;  0.0;  0.0;  0.0;  0.0;  0.0; 17.0;  1.3;  1.0;  0.0;  0.0;  0.0;  0.0;  0.0; 42.4;  0.0; 12.3;  3.1;  0.0;  0.0;  0.0; 27.2;  0.0;  1.5;  8.6;  0.0;  6.3;0.0;21.2;0.0;42.4;187.9
  02/1963;  0.0;  0.0;  0.0;  0.0; 16.0; 63.0; 18.6;  0.0;  0.0;  0.0;  0.0;  0.0; 12.4;  5.7;  1.3; 15.0;  0.0;  0.0;  0.0; 35.7;  0.5;  1.0;  0.0;  4.3;  0.0;  0.0;  0.0;  0.0;---;---;---;63.0;173.5
  03/1963;  0.0;  0.0;  0.0; 13.0; 11.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  5.6;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 25.7;  3.2;  1.0;  1.8;  0.0;  0.0;0.0;0.0;0.0;25.7;61.5
  04/1963;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;8.7;8.7
  05/1963;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;4.3;4.3
  06/1963;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;0.0;0.0
  07/1963;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  08/1963;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.2;0.2
  09/1963;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  1.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;1.0;1.0
  10/1963;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.0;  7.0;  3.7;  2.0; 26.2;  0.0;  1.2; 11.5;  0.0;  0.0;  0.0;  0.0;6.5;0.0;0.0;26.2;61.1
  11/1963;  0.0;  7.1;  0.0;  0.0;  0.0; 37.0;  3.0;  0.0;  0.0;  0.0;  5.0;  0.0;  0.0;  2.5; 17.1;  2.8;  8.2; 15.0; 14.3;  0.0;  0.0;  0.0; 23.4;  0.0;  0.0;  0.0;  0.0;  4.4;0.0;0.0;---;37.0;139.8
  12/1963;  0.0;  0.0;  0.0;  5.2;  2.1;  3.2;  0.0;  0.0;  0.0;  0.0;  0.0;  2.7;  0.0;  6.8;  0.0;  0.0;  0.0;  0.0;  0.0; 11.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;1.0;0.0;0.8;11.8;33.6
  01/1964;  0.0; 29.4; 18.5;  0.0;  0.0;  0.0;  0.0;  1.5; 14.3; 26.3; 22.1;  0.0;  0.0;  0.0; 12.7;  0.0;  1.1;  0.0;  0.0; 24.5;  0.0;  0.0;  0.0; 32.6; 18.0;  0.0; 13.0;  9.3;23.3;16.7;0.0;32.6;263.3
  02/1964;  0.0;  0.0;  0.0;  0.0; 30.5; 15.3;  9.5; 11.0;  0.0; 21.0;  3.5;  2.5;  0.5; 13.2; 18.3; 10.2; 37.2; 14.8; 13.5; 24.0; 31.2;  0.3;  0.0;  0.0;  5.3;  8.5;  0.0;  0.0;0.0;---;---;37.2;270.3
  03/1964;  0.0; 11.3;  0.0;  0.0;  0.0; 25.5;  0.0; 19.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.0;  0.0;  0.0;  0.0;  7.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.0;  0.0;3.6;0.0;21.0;25.5;104.4
  04/1964;  0.0;  5.2; 56.0;  8.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 32.7;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;13.5;0.0;---;56.0;115.9
  05/1964; 16.0;  7.0;  0.0;  0.0;  0.0; 50.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 11.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 10.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;50.0;95.0
  06/1964;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.7;  0.0;  0.0;0.0;0.0;---;0.7;0.7
  07/1964;  0.0;  4.5;  3.0; 10.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.5;  0.0;  0.0;0.0;0.0;0.0;10.5;29.7
  08/1964;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  09/1964;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  2.5; 22.0;  0.0;  0.0; 15.2;21.0;0.0;---;22.0;60.7
  10/1964; 32.0;  9.7;  5.1; 49.0;  0.0;  0.0; 14.2;  1.8;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.6;  2.5;  2.0;  0.0;  0.0;  0.0; 13.3; 23.5;  0.0;0.0;0.0;4.8;49.0;166.5
  11/1964;  0.0;  0.0;  0.0;  0.0;  0.0; 14.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  9.8;  9.5;  0.0;  0.0; 14.0;  0.0; 13.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;14.5;61.3
  12/1964; 66.7; 13.8; 34.2; 36.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 19.0;  0.0; 50.0; 57.5;  0.0;  0.0;  4.5;  4.0; 12.1;  0.0;  0.5; 12.1;  0.0;  8.5;  0.0; 12.5;  0.0;  0.0;11.3;7.7;0.0;66.7;350.9
  01/1965;  0.0;  0.0;  0.0; 48.0;  0.0; 30.0;  3.7;  0.0;  4.2;  0.0; 94.0;  0.0;  0.0;  0.0; 49.2;  0.0;  0.0; 35.2;  0.0; 16.2;  4.7;  0.0; 10.7;  0.0;  0.0;  0.0;  0.0; 60.7;29.8;8.1;6.0;94.0;400.5
  02/1965;  8.9;  0.0;  0.0;  0.0; 21.0; 30.5;  0.5;  0.0;  0.0;  0.0;  0.0; 12.1;  0.0;  0.0; 32.4;  0.0;  0.0;  0.0;  0.0;  7.5;  8.0; 28.6;  2.5;  0.0;  0.7;  0.0;  3.5; 10.3;---;---;---;32.4;166.5
  03/1965;  0.0;  0.0;  0.0;  0.0;  0.0; 36.0;  0.0;  0.4; 19.0; 25.0;  0.0;  0.0;  0.0;  0.0;  7.0; 35.0;  6.0; 38.0;  0.0;  5.2;  0.0;  0.0;  4.0;  2.0; 10.5;  4.0;  0.0;  0.0;0.0;0.0;0.0;38.0;192.1
  04/1965;  0.0;  0.0; 10.0;  0.0;  0.0;  1.5;  0.0;  0.0;  0.0; 30.0;  0.0; 11.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.2;  0.0;  0.0; 14.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.3;8.4;---;30.0;76.1
  05/1965;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.0;  0.0;  0.0;  8.0;  0.0;  7.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;8.0;18.0
  06/1965;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  5.0;  0.0;  1.0;  0.0;  0.0;  0.0;  0.0;  0.0;  4.5;  2.3;  0.0; 21.0;  0.0;0.0;0.0;---;21.0;33.8
  07/1965;  0.0;  0.0;  0.0;  0.0; 37.2;  0.0;  4.3;  2.2;  0.0;  0.0;  0.0;  4.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;37.2;48.2
  08/1965;  4.5;  0.0;  0.0;  0.0;  0.0; 21.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;21.2;25.7
  09/1965;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 34.5; 36.2;4.1;7.5;---;36.2;82.3
  10/1965;  0.0; 63.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  5.5;  0.0; 10.5;  0.0;  0.0;  0.0;  6.2;  0.0;  0.0;  0.0;  8.5;  0.0;  0.0;  0.0; 16.1;  0.0;  0.0;  8.5;  0.0;  0.0;0.0;4.5;0.0;63.5;123.3
  11/1965;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 15.5;  7.3;  0.0; 28.5;  0.0;  0.0;  0.0;  0.0; 53.3;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 18.5;  0.0;  0.0;  0.0;  1.0;  0.0;  0.0;86.2;0.0;---;86.2;210.3
  12/1965;  0.0;  0.0; 26.5;  0.0;  0.0; 22.5;  0.0; 37.5; 37.0;  6.1; 41.2;  0.0;  3.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  7.2;  0.0;  0.0;  0.0; 15.3;  0.0;2.5;33.5;18.2;41.2;250.7
  01/1966;  0.0;  0.0; 10.2; 16.5; 13.5;  0.0;  0.0;  0.0; 31.5; 31.7; 18.0;  0.0;  5.1;  6.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  3.0;  7.1;  0.0; 16.0;55.0;0.0;39.2;55.0;253.0
  02/1966;  2.0; 30.1;  0.0;  0.0;  0.0; 16.5;  0.0;  0.0;  0.0;  0.0; 10.0;  6.5;  0.0; 12.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 11.5;  6.5;  0.0; 11.3;  0.0;  0.0; 13.8;---;---;---;30.1;120.4
  03/1966;  0.0; 12.3;  0.0;  9.2;  4.1; 18.0; 68.0; 62.0; 16.2;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 21.2;  0.0;  0.0;  0.0; 20.5;  9.8; 34.2;8.5;0.0;2.5;68.0;286.5
  04/1966;  0.0;  0.0; 28.5;  0.0;  0.0;  9.5; 26.1;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 10.5;  7.2;  0.0;0.0;0.0;---;28.5;81.8
  05/1966;  0.0;  0.0;  4.0;  0.0;  0.0; 21.5;  0.0;  0.0;  0.0;  4.5;  0.0; 11.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 22.1;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;63.6;0.0;63.6;127.2
  06/1966;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;0.0;0.0
  07/1966;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  08/1966;  5.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;5.5;5.5
  09/1966;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  7.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;14.0;10.3;---;14.0;31.3
  10/1966;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.5;  5.8;  0.0;  0.0;  7.5;  2.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 20.1;  0.0;  0.0;  0.0;  0.0; 11.5;2.5;11.5;44.5;44.5;114.4
  11/1966; 16.5;  0.0;  0.0;  4.0;  0.0;  0.0;  8.0;  0.0;  0.0;  8.0;  0.0;  0.0;  0.0; 46.1;  7.5; 19.2;  9.0;  0.0;  0.0;  0.0;  0.0; 12.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;46.1;130.8
  12/1966;  0.0;  0.0; 14.5;  0.0;  0.0;  9.1;  0.0;  0.0; 31.5;  0.0;  0.0;  0.0; 60.0;  0.0;  0.0; 66.0;  0.0; 28.0;  8.2;  0.0; 28.1; 26.0; 34.5; 16.2;  0.0;  0.0; 20.2; 33.2;0.0;0.0;0.0;66.0;375.5
  01/1967;  0.0;  0.0;  3.7;  0.0;  0.0; 12.0;  0.0;  0.0;  0.0; 39.2;  0.0;  0.0; 48.3; 54.2;  0.0; 40.2;  0.0; 10.2; 40.2;  6.5;  0.0; 29.5; 13.2;  0.0;  0.0;  5.5;  2.1;  0.0;17.4;0.0;0.0;54.2;322.2
  02/1967;  0.0; 33.2; 19.5;  2.5;  0.0; 29.2;  2.5;  7.1;  0.0;  3.1;  4.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 41.0; 24.0; 14.2; 13.1;  3.2;  4.3;  0.0; 31.2;  0.0;  0.0;---;---;---;41.0;232.6
  03/1967; 19.3; 13.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 20.0;  0.0;  0.0; 12.1;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 17.5;  0.0;  0.0;  0.0; 11.5;  0.0;  0.0; 30.0; 35.0;3.0;0.0;0.0;35.0;161.4
  04/1967; 10.4;  0.0;  4.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  8.5;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0; 12.2; 36.7;0.0;0.0;---;36.7;71.8
  05/1967;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
  06/1967;  0.0;  0.0;  0.0;  0.0;  5.1;  0.0;  0.0; 25.7;  0.0;  0.0;  0.0;  0.0; 11.2;  5.1;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;---;25.7;47.1
  07/1967;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;  0.0;0.0;0.0;0.0;0.0;0.0
